Polarity,Review,Polarity_result
1,ra has to be one of the most underrated band in rock musicwhen i heard their first cd i was blown away these guys are amazing the whole feel of this band is just is so different than anything i have heard in many years this cd is really good and i would hope the world would sit up and take noticethese guys are talented musicians and in modern music that can be rarethe music is angery and powerful and then it is smooth and melodictell me i lost everything todaythe only one and got me going are some of the ones that stand out to methe cover of the polices every little thing she does is magic is one of the more interesting covers i have ever heardif you liked from one the buy this disc i would love to see these guy live,"{'neg': 0.014, 'neu': 0.828, 'pos': 0.158, 'compound': 0.9741}"
-1,is this the current state of scholarship at the academy today no footnotes or primary sources listed for such conclusions are we supposed to believe these pinheads just because they have phd behind their name the other side can list hundreds of primary sources in their works im sure all the pc teachers and profs love this and it will probably be a staple at every modern college not worth a dime for a thinking person who really wants the truth,"{'neg': 0.043, 'neu': 0.855, 'pos': 0.102, 'compound': 0.735}"
1,this is the worst book in the night world series gillian is lj smiths worst heroinemary lynette is the best gillian is superficial all she thinks about is being the most popular girl at school and getting david david is the worst night world herothierry is the best he is stupidhe cheated on the satsif you havent read any of the night world books dont start with this one,"{'neg': 0.175, 'neu': 0.696, 'pos': 0.129, 'compound': -0.6258}"
-1,in this book not only is there no real love scenes but to top it off the girls cousin tries to convince her that he is her soulmate granted angel is dead but hes still related to her and definately should not be trying to catch his own cousin ewww to top off the wrongness that is this book there is barely any mention of vamps and stuff also this is a coming of age story about how being popluar isnt the most important i love every other night world book but this is retarded,"{'neg': 0.139, 'neu': 0.689, 'pos': 0.172, 'compound': 0.6057}"
1,one of the few cds of asatru music that i actually enjoy i could quibble with some things in the lyrics which are not quite in line with the lore but overall i find the music both pleasant and inspiringthis cd draws upon scandinavian folk music for inspiration for its melodies with the exception of one track the lyrics are in english the lead singer andrea nebel haugan can actually sing professionally done and melodicmany of my nonheathen friends also enjoy listening to this cd,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.9666}"
1,this small gem of a book can be appreciated not only from a modern poetic viewpoint but also from a philosophical standpoint as a comment on integrating pure creativity into our everyday motions read this book and be prepared to question your own thoughts perceptions might change after an afternoon with this book,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.7845}"
-1,i had expected or at least hoped for a more or less straightforward account of the mothman phenomenon of some  years ago instead this meandering book comprises hick ufo sightings that are only infrequently connected with mothman and keels trustmei knowwhatimtalkingabout theories and explanations i was particularly dismayed by seemingly endless accounts of men in black behaving badly with little to recommend it and aside from providing some details on the mothman sightings theres no other recommendation the mothman prophecies is a considerable disappointment,"{'neg': 0.127, 'neu': 0.822, 'pos': 0.051, 'compound': -0.8055}"
-1,let me just start by saying that the  mothman prophecies is not a novel nor is it a coherent story it starts strong just enough to draw you in then it goes down the spectral energy crap hole were led to believe that mr keel is a sensiable unbiased investigator when really hes a parinoid delusional whack im only  and i dont buy a word of it see the movie instead,"{'neg': 0.073, 'neu': 0.856, 'pos': 0.07, 'compound': 0.1872}"
-1,although i prefer books with an actual plot i dont mind reading choppy journaltype entries if there is actually a point to all of it or if at least such entries are entertaining this books are albeit only in the beginning after a while youll begin to wonder if the author wanted to portray himself as a paranoid schizophrenic or if thats just a side effect of the complete lack of organization and logic in his writing stylethis book wasnt worth the timeor the title theres hardly anything about the mothman in it,"{'neg': 0.061, 'neu': 0.909, 'pos': 0.03, 'compound': -0.2654}"
-1, pages covering men in black lights in the sky and phone troubles  pages about the mothman if you want to read the same old s ufo stories this is your book if you want to read about the mothman buy something else,"{'neg': 0.067, 'neu': 0.874, 'pos': 0.058, 'compound': -0.34}"
